s;i(l_motor);v(s1);v(s2);v(s3);v(s4);v(sop1);v(sop2);v(sop3);v(sop4);time;v(vbrake);v(vdirection);v(venable)
1,48052695294609E-5;3,66914605365309E-6;0,199951454997063;4,5652813911438;4,56531429290771;0,199951454997063;7,05104875564575;1,15462350845337;-1,12374925613403;-7,075758934021;1,48052695294609E-5;0;0;5
1,48383815030684E-5;2,07731477530615E-6;0,199951410293579;4,56558799743652;4,56562089920044;0,199951410293579;7,06691551208496;1,1712042093277;-1,14008617401123;-7,09208631515503;1,48383815030684E-5;0;0;5
1,48747230923618E-5;-7,88675890817103E-7;0,199951380491257;4,56592035293579;4,56595277786255;0,199951380491257;7,08427047729492;1,18942260742188;-1,15801692008972;-7,11000680923462;1,48747230923618E-5;0;0;5
1,49080660776235E-5;-4,6745226427447E-6;0,199951335787773;4,56622076034546;4,56625270843506;0,199951335787773;7,10015916824341;1,20614647865295;-1,17446827888489;-7,12644863128662;1,49080660776235E-5;0;0;5
1,49501993291778E-5;-1,16546962090069E-5;0,19995129108429;4,56659507751465;4,56662654876709;0,19995129108429;7,1202130317688;1,22728133201599;-1,19525623321533;-7,14722442626953;1,49501993291778E-5;0;0;5
1,50082232721616E-5;-2,57587053056341E-5;0,199951231479645;4,56710004806519;4,56713104248047;0,199951231479645;7,1478214263916;1,25638139247894;-1,22388446331024;-7,17583608627319;1,50082232721616E-5;0;0;5
1,50846135511529E-5;-5,37916639586911E-5;0,199951156973839;4,56774759292603;4,56777715682983;0,199951156973839;7,18420076370239;1,29466962814331;-1,26157450675964;-7,21350383758545;1,50846135511529E-5;0;0;5
1,51846907101572E-5;-0,000110055487311911;0,199951082468033;4,5685658454895;4,56859445571899;0,199951082468033;7,23196411132813;1,34478235244751;-1,31095099449158;-7,26285171508789;1,51846907101572E-5;0;0;5
1,53141627379227E-5;-0,000222244139877148;0,199951007962227;4,56957721710205;4,56960439682007;0,199951007962227;7,29396152496338;1,40953469276428;-1,37483072280884;-7,32669401168823;1,53141627379227E-5;0;0;5
1,54172157635912E-5;-0,000348054309142753;0,199950993061066;4,57034540176392;4,57037115097046;0,199950993061066;7,34347057342529;1,46100997924805;-1,42567503452301;-7,37750816345215;1,54172157635912E-5;0;0;5
1,55148754856782E-5;-0,00050112564349547;0,199951007962227;4,57104444503784;4,57106924057007;0,199951007962227;7,39049625396729;1,50975167751312;-1,47385883331299;-7,42566347122192;1,55148754856782E-5;0;0;5
1,56019523274153E-5;-0,000667883898131549;0,199951037764549;4,57164478302002;4,57166862487793;0,199951037764549;7,43250179290771;1,55317986011505;-1,51682043075562;-7,46859979629517;1,56019523274153E-5;0;0;5
1,56747028086102E-5;-0,000830606382805854;0,199951082468033;4,57213020324707;4,57215404510498;0,199951082468033;7,46764469146729;1,58944272994995;-1,55271399021149;-7,50447177886963;1,56747028086102E-5;0;0;5
1,57488848344656E-5;-0,00101973104756325;0,199951142072678;4,5726113319397;4,57263422012329;0,199951142072678;7,50351762771606;1,62640237808228;-1,58931386470795;-7,54104995727539;1,57488848344656E-5;0;0;5
1,58385282702511E-5;-0,00128114887047559;0,199951216578484;4,57317352294922;4,5731954574585;0,199951216578484;7,54691314697266;1,67104339599609;-1,63354158401489;-7,58525133132935;1,58385282702511E-5;0;0;5
1,59256178449141E-5;-0,00157118053175509;0,199951305985451;4,57370042800903;4,57372188568115;0,199951305985451;7,58911609649658;1,71439099311829;-1,67650949954987;-7,62819385528564;1,59256178449141E-5;0;0;5
1,60111794684781E-5;-0,00189232139382511;0,199951380491257;4,57420063018799;4,57422113418579;0,199951380491257;7,63061428070068;1,75695848464966;-1,71872317790985;-7,67038202285767;1,60111794684781E-5;0;0;5
1,61265961651225E-5;-0,00238509569317102;0,199951469898224;4,57484912872314;4,57486867904663;0,199951469898224;7,6866397857666;1,81435239315033;-1,77566611766815;-7,72729110717773;1,61265961651225E-5;0;0;5
1,62362321134424E-5;-0,00291923363693058;0,19995154440403;4,57543754577637;4,57545614242554;0,19995154440403;7,739905834198;1,8688428401947;-1,82975697517395;-7,78134918212891;1,62362321134424E-5;0;0;5
1,63425320351962E-5;-0,00350125622935593;0,199951574206352;4,57598447799683;4,57600212097168;0,199951574206352;7,79158592224121;1,92165160179138;-1,88220155239105;-7,83376264572144;1,63425320351962E-5;0;0;5
1,64548564498546E-5;-0,00418765330687165;0,199951589107513;4,57653760910034;4,57655477523804;0,199951589107513;7,84622669219971;1,97743082046509;-1,93761909008026;-7,88914680480957;1,64548564498546E-5;0;0;5
1,65234505402623E-5;-0,0046439403668046;0,199951574206352;4,57686328887939;4,57687997817993;0,199951574206352;7,87960863113403;2,01148056983948;-1,97145998477936;-7,92296695709229;1,65234505402623E-5;0;0;5
1,65837391250534E-5;-0,00506888516247273;0,199951559305191;4,57714223861694;4,57715845108032;0,199951559305191;7,90895652770996;2,04140210151672;-2,00120449066162;-7,95269346237183;1,65837391250534E-5;0;0;5
1,66447443916695E-5;-0,0055220746435225;0,199951529502869;4,57741785049438;4,57743358612061;0,199951529502869;7,93865871429443;2,07167315483093;-2,03130173683166;-7,98277282714844;1,66447443916695E-5;0;0;5
1,67148118634941E-5;-0,00607193214818835;0,199951484799385;4,57772636413574;4,5777416229248;0,199951484799385;7,97278070449829;2,10643362998962;-2,06587028503418;-8,01732063293457;1,67148118634941E-5;0;0;5
1,68189289979637E-5;-0,00694830249994993;0,199951410293579;4,57816886901855;4,57818365097046;0,199951410293579;8,02349662780762;2,15807271003723;-2,11723756790161;-8,06865692138672;1,68189289979637E-5;0;0;5
1,69161612575408E-5;-0,00783219374716282;0,199951335787773;4,57856607437134;4,57858037948608;0,199951335787773;8,07086944580078;2,20628094673157;-2,16520714759827;-8,11659717559814;1,69161612575408E-5;0;0;5
1,70046005223412E-5;-0,0086924722418189;0,199951276183128;4,57891368865967;4,57892751693726;0,199951276183128;8,11396408081055;2,25011706352234;-2,20883846282959;-8,16020202636719;1,70046005223412E-5;0;0;5
1,71130068338243E-5;-0,00982212740927935;0,199951186776161;4,57932376861572;4,57933712005615;0,199951186776161;8,16679668426514;2,30383634567261;-2,26232075691223;-8,21365165710449;1,71130068338243E-5;0;0;5
1,72242926055333E-5;-0,0110700307413936;0,199951127171516;4,57972621917725;4,57973909378052;0,199951127171516;8,22103786468506;2,35896563529968;-2,31722378730774;-8,26852130889893;1,72242926055333E-5;0;0;5
1,734479519655E-5;-0,0125249065458775;0,199951097369194;4,58014249801636;4,58015441894531;0,199951097369194;8,27977275848389;2,41864085197449;-2,37667274475098;-8,32793426513672;1,734479519655E-5;0;0;5
1,74403703567805E-5;-0,0137574085965753;0,199951082468033;4,58045816421509;4,58046960830688;0,199951082468033;8,32635879516602;2,46595859527588;-2,42382478713989;-8,37505722045898;1,74403703567805E-5;0;0;5
1,75191562448163E-5;-0,0148268798366189;0,199951097369194;4,58070945739746;4,58072090148926;0,199951097369194;8,3647575378418;2,50495409965515;-2,46269297599792;-8,41390228271484;1,75191562448163E-5;0;0;5
1,75997756741708E-5;-0,0159723479300737;0,199951112270355;4,58095836639404;4,58096933364868;0,199951112270355;8,4040470123291;2,54484891891479;-2,50246524810791;-8,45365047454834;1,75997756741708E-5;0;0;5
1,76924022525782E-5;-0,0173535626381636;0,199951156973839;4,5812349319458;4,58124542236328;0,199951156973839;8,44918251037598;2,59067535400391;-2,54816150665283;-8,49931812286377;1,76924022525782E-5;0;0;5
1,77971705852542E-5;-0,0190016869455576;0,199951216578484;4,58153533935547;4,58154535293579;0,199951216578484;8,5002269744873;2,64249563217163;-2,5998477935791;-8,5509729385376;1,77971705852542E-5;0;0;5
1,78834943653783E-5;-0,0204296298325062;0,199951261281967;4,58177328109741;4,58178281784058;0,199951261281967;8,54227447509766;2,68518114089966;-2,6424343585968;-8,59353351593018;1,78834943653783E-5;0;0;5
1,79721755557694E-5;-0,0219639968127012;0,199951320886612;4,58200931549072;4,58201885223389;0,199951320886612;8,5854606628418;2,72902202606201;-2,68618392944336;-8,63725566864014;1,79721755557694E-5;0;0;5
1,80617716978304E-5;-0,023585120216012;0,199951380491257;4,58223962783814;4,58224868774414;0,199951380491257;8,62907886505127;2,77330327033997;-2,73038411140442;-8,68142890930176;1,80617716978304E-5;0;0;5
1,81875093403505E-5;-0,0259838774800301;0,199951440095902;4,58254957199097;4,58255815505981;0,199951440095902;8,69026756286621;2,8354287147522;-2,79241442680359;-8,74342155456543;1,81875093403505E-5;0;0;5
1,83213724085363E-5;-0,0287012085318565;0,199951499700546;4,58286285400391;4,5828709602356;0,199951499700546;8,75537014007568;2,90154075622559;-2,85845255851746;-8,80941867828369;1,83213724085363E-5;0;0;5
1,83986248885049E-5;-0,0303483288735151;0,199951514601707;4,58303594589233;4,58304405212402;0,199951514601707;8,7929162979126;2,93967914581299;-2,89656257629395;-8,84750461578369;1,83986248885049E-5;0;0;5
1,84654218173819E-5;-0,0318205058574677;0,199951514601707;4,58318138122559;4,58318948745728;0,199951514601707;8,82536697387695;2,97264862060547;-2,92951560020447;-8,88043785095215;1,84654218173819E-5;0;0;5
1,85330245585646E-5;-0,033356711268425;0,199951499700546;4,5833249092102;4,58333253860474;0,199951499700546;8,85819244384766;3,00600743293762;-2,96286559104919;-8,91376686096191;1,85330245585646E-5;0;0;5
1,86156357813161E-5;-0,0352986454963684;0,199951484799385;4,58349514007568;4,58350229263306;0,199951484799385;8,89828205108643;3,04676055908203;-3,00361919403076;-8,95449542999268;1,86156357813161E-5;0;0;5
1,87287114385981E-5;-0,0380755476653576;0,199951440095902;4,58371925354004;4,58372640609741;0,199951440095902;8,95310878753662;3,10251975059509;-3,05940127372742;-9,0102424621582;1,87287114385981E-5;0;0;5
1,88200228876667E-5;-0,040421225130558;0,199951395392418;4,58389282226562;4,58389949798584;0,199951395392418;8,99733352661133;3,14752459526062;-3,10444664955139;-9,05525970458984;1,88200228876667E-5;0;0;5
1,89035163202789E-5;-0,0426497235894203;0,199951350688934;4,58404636383057;4,58405256271362;0,199951350688934;9,03772830963135;3,18865823745728;-3,14563512802124;-9,09642219543457;1,89035163202789E-5;0;0;5
1,89891543413978E-5;-0,0450213104486465;0,199951305985451;4,58419799804687;4,58420419692993;0,199951305985451;9,07911205291748;3,23082876205444;-3,18788146972656;-9,13864231109619;1,89891543413978E-5;0;0;5
1,90836053661769E-5;-0,0477415136992931;0,199951246380806;4,58435964584351;4,58436584472656;0,199951246380806;9,12469100952148;3,27731370925903;-3,2344753742218;-9,18520641326904;1,90836053661769E-5;0;0;5
1,92088355106534E-5;-0,0515251755714417;0,199951201677322;4,58456468582153;4,58457040786743;0,199951201677322;9,1850004196167;3,33890104293823;-3,29625272750854;-9,24694538116455;1,92088355106534E-5;0;0;5
1,93014966498595E-5;-0,0544605515897274;0,199951171875;4,58470964431763;4,58471536636353;0,199951171875;9,22951221466065;3,38442850112915;-3,34196400642395;-9,29262733459473;1,93014966498595E-5;0;0;5
1,93820233107544E-5;-0,0571101270616055;0,199951156973839;4,58483123779297;4,58483695983887;0,199951156973839;9,26810455322266;3,42396116256714;-3,38168859481812;-9,33232688903809;1,93820233107544E-5;0;0;5
1,94649473996833E-5;-0,0599390678107738;0,199951142072678;4,58495283126831;4,58495759963989;0,199951142072678;9,30774211883545;3,46463441848755;-3,42259502410889;-9,37320709228516;1,94649473996833E-5;0;0;5
1,95517313841265E-5;-0,0630144849419594;0,199951156973839;4,58507537841797;4,58508014678955;0,199951156973839;9,34909534454346;3,50715613365173;-3,46540641784668;-9,41599178314209;1,95517313841265E-5;0;0;5
1,96717810467817E-5;-0,0674752444028854;0,199951186776161;4,58523797988892;4,5852427482605;0,199951186776161;9,40603828430176;3,56588792800903;-3,52462840080261;-9,47517490386963;1,96717810467817E-5;0;0;5
1,98065772565315E-5;-0,0727932825684547;0,199951231479645;4,5854115486145;4,58541584014893;0,199951231479645;9,46948719024658;3,63166570663452;-3,5911238193512;-9,54162693023682;1,98065772565315E-5;0;0;5
1,98969664779725E-5;-0,076558530330658;0,199951276183128;4,58552265167236;4,58552694320679;0,199951276183128;9,51163673400879;3,67563581466675;-3,63571333885193;-9,5861873626709;1,98969664779725E-5;0;0;5
1,99804671865422E-5;-0,0801933482289314;0,199951305985451;4,58562231063843;4,58562612533569;0,199951305985451;9,55020713806152;3,71613574028015;-3,67690491676331;-9,62735176086426;1,99804671865422E-5;0;0;5
2,00644208234735E-5;-0,0840135663747788;0,199951350688934;4,58571863174438;4,58572292327881;0,199951350688934;9,58853626251221;3,75670647621155;-3,71832084655762;-9,66874027252197;2,00644208234735E-5;0;0;5
2,01848433789564E-5;-0,0898206233978271;0,199951395392418;4,58585166931152;4,58585548400879;0,199951395392418;9,64243698120117;3,81454801559448;-3,77772617340088;-9,72810459136963;2,01848433789564E-5;0;0;5
2,02688934223261E-5;-0,094130165874958;0,19995142519474;4,58594083786011;4,58594465255737;0,19995142519474;9,67890930175781;3,85452389717102;-3,81918954849243;-9,76953983306885;2,02688934223261E-5;0;0;5
2,03410236281343E-5;-0,0980237126350403;0,199951440095902;4,58601522445679;4,58601856231689;0,199951440095902;9,70910453796387;3,88847303390503;-3,85477352142334;-9,80509853363037;2,03410236281343E-5;0;0;5
2,041486914095E-5;-0,10222665220499;0,199951454997063;4,58608913421631;4,58609247207642;0,199951454997063;9,73847675323486;3,92272925376892;-3,89120411872864;-9,84150218963623;2,041486914095E-5;0;0;5
2,04919197130948E-5;-0,106889583170414;0,199951454997063;4,58616352081299;4,5861668586731;0,199951454997063;9,76653289794922;3,95763349533081;-3,92921590805054;-9,87948608398438;2,04919197130948E-5;0;0;5
2,06035547307692E-5;-0,114317260682583;0,199951440095902;4,58626794815063;4,58627128601074;0,199951440095902;9,79812908172607;4,0054235458374;-3,98429250717163;-9,93451881408691;2,06035547307692E-5;0;0;5
2,07019293156918E-5;-0,121789775788784;0,19995142519474;4,5863561630249;4,58635902404785;0,19995142519474;9,81081676483154;4,04322099685669;-4,03283166885376;-9,98301506042481;2,07019293156918E-5;0;0;5
2,07411794690415E-5;-0,125089347362518;0,199951410293579;4,58639049530029;4,58639335632324;0,199951410293579;9,81544494628906;4,05870389938354;-4,0521993637085;-10,0023641586304;2,07411794690415E-5;0;0;5
2,07601860893192E-5;-0,126768246293068;0,199951410293579;4,58640670776367;4,58640956878662;0,199951410293579;9,81939888000488;4,06437826156616;-4,06157922744751;-10,0117340087891;2,07601860893192E-5;0;0;5
2,07655593840173E-5;-0,127256810665131;0,199951395392418;4,58641147613525;4,5864143371582;0,199951395392418;9,82739448547363;4,0580940246582;-4,06423044204712;-10,0143823623657;2,07655593840173E-5;0;0;5
2,07668144867057E-5;-0,127372771501541;0,199951395392418;4,58641242980957;4,58641529083252;0,199951395392418;9,83053016662598;4,05522918701172;-4,06485033035278;-10,0150022506714;2,07668144867057E-5;0;0;5
2,07670127565507E-5;-0,127391159534454;0,199951395392418;4,58641242980957;4,58641576766968;0,199951395392418;9,83096122741699;4,05484962463379;-4,06494808197022;-10,0150995254517;2,07670127565507E-5;0;0;5
2,07672346732579E-5;-0,127411708235741;0,199951395392418;4,58641290664673;4,58641576766968;0,199951395392418;9,83144187927246;4,05443906784058;-4,06505727767944;-10,0152082443237;2,07672346732579E-5;0;0;5
2,07675147976261E-5;-0,12743778526783;0,199951395392418;4,58641290664673;4,58641576766968;0,199951395392418;9,83203506469727;4,05392742156982;-4,06519603729248;-10,0153465270996;2,07675147976261E-5;0;0;5
2,07678713195492E-5;-0,12747098505497;0,199951395392418;4,58641338348389;4,58641624450684;0,199951395392418;9,83277893066406;4,05330085754395;-4,0653715133667;-10,0155229568481;2,07678713195492E-5;0;0;5
2,07682751351967E-5;-0,127508699893951;0,199951395392418;4,58641338348389;4,58641672134399;0,199951395392418;9,83360290527344;4,05260992050171;-4,06557130813599;-10,015721321106;2,07682751351967E-5;0;0;5
2,07686480280245E-5;-0,127543523907661;0,199951395392418;4,58641386032105;4,58641672134399;0,199951395392418;9,83435153961182;4,05199384689331;-4,06575489044189;-10,015905380249;2,07686480280245E-5;0;0;5
2,07690227398416E-5;-0,127578645944595;0,199951395392418;4,5864143371582;4,58641719818115;0,199951395392418;9,83509063720703;4,05138731002808;-4,06593990325928;-10,0160903930664;2,07690227398416E-5;0;0;5
2,07693847187329E-5;-0,127612709999084;0,199951395392418;4,5864143371582;4,58641767501831;0,199951395392418;9,8357982635498;4,05081605911255;-4,0661187171936;-10,0162687301636;2,07693847187329E-5;0;0;5
2,076975943055E-5;-0,127648010849953;0,199951395392418;4,58641481399536;4,58641767501831;0,199951395392418;9,83651924133301;4,05023717880249;-4,06630373001099;-10,016453742981;2,076975943055E-5;0;0;5
2,07701268664096E-5;-0,127682685852051;0,199951395392418;4,58641529083252;4,58641815185547;0,199951395392418;9,83721923828125;4,0496826171875;-4,0664849281311;-10,0166349411011;2,07701268664096E-5;0;0;5
2,07705015782267E-5;-0,127718091011047;0,199951395392418;4,58641529083252;4,58641862869263;0,199951395392418;9,83792209625244;4,04912996292114;-4,06666994094849;-10,0168190002441;2,07705015782267E-5;0;0;5
2,07708690140862E-5;-0,127752959728241;0,199951395392418;4,58641576766968;4,58641862869263;0,199951395392418;9,83860492706299;4,04859828948975;-4,06685161590576;-10,0170011520386;2,07708690140862E-5;0;0;5
2,07713073905325E-5;-0,127794444561005;0,199951395392418;4,58641624450684;4,58641910552978;0,199951395392418;9,83940601348877;4,04798126220703;-4,06706714630127;-10,0172157287598;2,07713073905325E-5;0;0;5
2,07717912417138E-5;-0,127840533852577;0,199951395392418;4,58641672134399;4,58641958236694;0,199951395392418;9,84028053283691;4,04731512069702;-4,06730604171753;-10,0174551010132;2,07717912417138E-5;0;0;5
2,07723751373123E-5;-0,127896293997765;0,199951395392418;4,58641719818115;4,5864200592041;0,199951395392418;9,84131813049316;4,04653549194336;-4,06759452819824;-10,0177431106567;2,07723751373123E-5;0;0;5
2,0773040887434E-5;-0,127960041165352;0,199951395392418;4,58641767501831;4,58642053604126;0,199951395392418;9,84247875213623;4,04567813873291;-4,06792259216309;-10,0180711746216;2,0773040887434E-5;0;0;5
2,07738703466021E-5;-0,128039941191673;0,199951395392418;4,58641815185547;4,58642148971558;0,199951395392418;9,84389400482178;4,04465246200562;-4,06833267211914;-10,0184803009033;2,07738703466021E-5;0;0;5
2,07748835236998E-5;-0,128137901425362;0,199951395392418;4,58641910552978;4,58642244338989;0,199951395392418;9,84557342529297;4,04346513748169;-4,06883239746094;-10,0189790725708;2,07748835236998E-5;0;0;5
2,07762477657525E-5;-0,128270819783211;0,199951395392418;4,58642053604126;4,58642339706421;0,199951395392418;9,84775829315186;4,04196882247925;-4,06950616836548;-10,0196523666382;2,07762477657525E-5;0;0;5
2,07781213248381E-5;-0,128454864025116;0,199951395392418;4,58642196655273;4,58642482757568;0,199951395392418;9,85061740875244;4,04009771347046;-4,07043123245239;-10,0205755233765;2,07781213248381E-5;0;0;5
2,07811008294811E-5;-0,128751516342163;0,199951395392418;4,58642435073853;4,58642768859863;0,199951395392418;9,8548583984375;4,03751230239868;-4,07190132141113;-10,0220441818237;2,07811008294811E-5;0;0;5
2,0786468667211E-5;-0,129298850893974;0,199951395392418;4,58642911911011;4,58643198013306;0,199951395392418;9,86168479919434;4,03386402130127;-4,07455158233643;-10,0246915817261;2,0786468667211E-5;0;0;5
2,07972079806495E-5;-0,130443841218948;0,199951395392418;4,58643817901611;4,58644104003906;0,199951395392418;9,87295818328857;4,02941608428955;-4,07985305786133;-10,0299854278564;2,07972079806495E-5;0;0;5
2,08164747164119E-5;-0,132674321532249;0,199951380491257;4,58645439147949;4,58645725250244;0,199951380491257;9,88846397399902;4,02686977386475;-4,0893669128418;-10,0394840240479;2,08164747164119E-5;0;0;5
2,08366946026217E-5;-0,135268986225128;0,199951380491257;4,58647108078003;4,58647441864014;0,199951380491257;9,90178108215332;4,02756881713867;-4,0993537902832;-10,0494527816772;2,08366946026217E-5;0;0;5
2,08621513593243E-5;-0,138920530676842;0,199951365590096;4,58649253845215;4,5864953994751;0,199951365590096;9,91796970367432;4,02931070327759;-4,11193037033081;-10,0620031356812;2,08621513593243E-5;0;0;5
2,08926303457702E-5;-0,143863275647163;0,199951350688934;4,58651733398438;4,58652019500732;0,199951350688934;9,93921661376953;4,02975416183472;-4,12699174880981;-10,0770301818848;2,08926303457702E-5;0;0;5
2,09214740607422E-5;-0,149092689156532;0,199951350688934;4,58654069900513;4,58654356002808;0,199951350688934;9,9640302658081;4,02557945251465;-4,14124870300293;-10,091251373291;2,09214740607422E-5;0;0;5
2,0933706764481E-5;-0,151460513472557;0,199951335787773;4,58655023574829;4,58655309677124;0,199951335787773;9,97714519500732;4,02130556106567;-4,14729595184326;-10,097282409668;2,0933706764481E-5;0;0;5
2,0941306502209E-5;-0,152970552444458;0,199951335787773;4,58655643463135;4,5865592956543;0,199951335787773;9,98622131347656;4,01777696609497;-4,15105199813843;-10,1010293960571;2,0941306502209E-5;0;0;5
2,09456866286928E-5;-0,153853520750999;0,199951335787773;4,58655977249146;4,5865626335144;0,199951335787773;9,99179744720459;4,01542472839355;-4,15321731567383;-10,1031885147095;2,09456866286928E-5;0;0;5
2,09544468816603E-5;-0,155643448233604;0,199951335787773;4,58656692504883;4,58656978607178;0,199951335787773;10,0037412643433;4,01001691818237;-4,15754795074463;-10,1075086593628;2,09544468816603E-5;0;0;5
2,09564732358558E-5;-0,156061694025993;0,199951335787773;4,5865683555603;4,58657121658325;0,199951335787773;10,0065937042236;4,00868988037109;-4,15854978561401;-10,1085071563721;2,09564732358558E-5;0;0;5
2,09574536711443E-5;-0,156264394521713;0,199951335787773;4,58656930923462;4,58657217025757;0,199951335787773;10,0079774856567;4,00804567337036;-4,15903377532959;-10,1089906692505;2,09574536711443E-5;0;0;5
2,0957921151421E-5;-0,156361430883408;0,199951335787773;4,58656978607178;4,58657264709473;0,199951335787773;10,0086374282837;4,00773906707764;-4,15926504135132;-10,1092214584351;2,0957921151421E-5;0;0;5
2,09582576644607E-5;-0,156431138515472;0,199951335787773;4,58656978607178;4,58657264709473;0,199951335787773;10,0091133117676;4,00751686096191;-4,15943145751953;-10,1093873977661;2,09582576644607E-5;0;0;5
2,09585832635639E-5;-0,156498610973358;0,199951335787773;4,58657026290894;4,58657312393188;0,199951335787773;10,0095767974854;4,00729990005493;-4,15959215164185;-10,1095476150513;2,09585832635639E-5;0;0;5
2,09589270525612E-5;-0,156570062041283;0,199951335787773;4,58657026290894;4,58657312393188;0,199951335787773;10,0100708007813;4,00706624984741;-4,15976238250732;-10,1097173690796;2,09589270525612E-5;0;0;5
2,09592690225691E-5;-0,156640917062759;0,199951335787773;4,58657073974609;4,58657360076904;0,199951335787773;10,0105686187744;4,00682783126831;-4,15993070602417;-10,1098852157593;2,09592690225691E-5;0;0;5
2,09596310014604E-5;-0,156716123223305;0,199951335787773;4,58657121658325;4,58657360076904;0,199951335787773;10,0111083984375;4,00656414031982;-4,1601095199585;-10,1100635528564;2,09596310014604E-5;0;0;5
2,09600075322669E-5;-0,156794518232346;0,199951335787773;4,58657121658325;4,5865740776062;0,199951335787773;10,0116891860962;4,006272315979;-4,16029596328735;-10,1102495193481;2,09600075322669E-5;0;0;5
2,09604277188191E-5;-0,156882137060165;0,199951335787773;4,58657169342041;4,58657455444336;0,199951335787773;10,0123682022095;4,00592041015625;-4,16050434112549;-10,1104574203491;2,09604277188191E-5;0;0;5
2,09609224839369E-5;-0,156984984874725;0,199951335787773;4,58657217025757;4,58657503128052;0,199951335787773;10,013204574585;4,0054726600647;-4,16074848175049;-10,1107006072998;2,09609224839369E-5;0;0;5
2,09616046049632E-5;-0,157127246260643;0,199951320886612;4,58657264709473;4,58657550811768;0,199951320886612;10,0144147872925;4,00480651855469;-4,1610860824585;-10,1110372543335;2,09616046049632E-5;0;0;5
2,09626614378067E-5;-0,157347694039345;0,199951320886612;4,58657360076904;4,58657598495483;0,199951320886612;10,0163431167603;4,0037317276001;-4,16160821914673;-10,1115579605103;2,09626614378067E-5;0;0;5
2,09637983061839E-5;-0,15758515894413;0,199951320886612;4,5865740776062;4,58657693862915;0,199951320886612;10,0184173583984;4,0025782585144;-4,16216993331909;-10,1121187210083;2,09637983061839E-5;0;0;5
2,09651170735015E-5;-0,157861039042473;0,199951320886612;4,58657550811768;4,58657836914063;0,199951320886612;10,0207796096802;4,0012845993042;-4,16282176971436;-10,1127691268921;2,09651170735015E-5;0;0;5
2,0967057935195E-5;-0,158267840743065;0,199951320886612;4,58657693862915;4,5865797996521;0,199951320886612;10,0241413116455;3,99948644638062;-4,16378116607666;-10,1137256622314;2,0967057935195E-5;0;0;5
2,09703357541002E-5;-0,158956661820412;0,199951320886612;4,58657932281494;4,58658218383789;0,199951320886612;10,029483795166;3,9967565536499;-4,16540098190308;-10,1153411865234;2,09703357541002E-5;0;0;5
2,09752488444792E-5;-0,159994289278984;0,199951320886612;4,58658313751221;4,58658599853516;0,199951320886612;10,036735534668;3,99334168434143;-4,16782903671265;-10,1177635192871;2,09752488444792E-5;0;0;5
2,09833488042932E-5;-0,161717548966408;0,199951320886612;4,58658981323242;4,58659267425537;0,199951320886612;10,0469818115234;3,98919558525085;-4,17183256149292;-10,1217575073242;2,09833488042932E-5;0;0;5
2,09947847906733E-5;-0,164176195859909;0,199951320886612;4,58659839630127;4,58660125732422;0,199951320886612;10,0586462020874;3,98568677902222;-4,17748403549194;-10,1273956298828;2,09947847906733E-5;0;0;5
2,10123434953857E-5;-0,168011039495468;0,199951305985451;4,58661222457886;4,58661508560181;0,199951305985451;10,0723886489868;3,98364949226379;-4,18616008758545;-10,1360521316528;2,10123434953857E-5;0;0;5
2,1028576156823E-5;-0,171621486544609;0,199951305985451;4,58662462234497;4,58662748336792;0,199951305985451;10,0823392868042;3,98391008377075;-4,19418001174927;-10,1440553665161;2,1028576156823E-5;0;0;5
2,10462349059526E-5;-0,175620228052139;0,19995129108429;4,58663845062256;4,58664083480835;0,19995129108429;10,0928106307983;3,98767948150635;-4,20290470123291;-10,1527614593506;2,10462349059526E-5;0;0;5
2,10629368666559E-5;-0,17946283519268;0,19995129108429;4,58665084838867;4,58665370941162;0,19995129108429;10,1062097549438;4,00078344345093;-4,21115493774414;-10,1609945297241;2,10629368666559E-5;0;0;5
2,10803736990783E-5;-0,183524325489998;0,199951276183128;4,5866641998291;4,58666706085205;0,199951276183128;10,1220541000366;4,02185964584351;-4,21976804733276;-10,1695909500122;2,10803736990783E-5;0;0;5
2,11028291232651E-5;-0,188808634877205;0,199951276183128;4,58668088912964;4,58668375015259;0,199951276183128;10,1428966522217;4,05475616455078;-4,23085737228394;-10,1806612014771;2,11028291232651E-5;0;0;5
2,11242113437038E-5;-0,193881154060364;0,199951261281967;4,58669710159302;4,58669948577881;0,199951261281967;10,1619758605957;4,08775472640991;-4,24141597747803;-10,1912021636963;2,11242113437038E-5;0;0;5
2,11573897104245E-5;-0,201799497008324;0,199951246380806;4,58672142028809;4,58672380447388;0,199951246380806;10,1893491744995;4,13643550872803;-4,25779676437378;-10,207558631897;2,11573897104245E-5;0;0;5
2,11915375984972E-5;-0,209984555840492;0,199951246380806;4,58674621582031;4,5867486000061;0,199951246380806;10,2146301269531;4,18035173416138;-4,27465295791626;-10,2243928909302;2,11915375984972E-5;0;0;5
2,12243048736127E-5;-0,217853412032127;0,199951231479645;4,58676958084106;4,58677196502686;0,199951231479645;10,2366790771484;4,21638441085815;-4,2908239364624;-10,2405443191528;2,12243048736127E-5;0;0;5
2,1261384972604E-5;-0,226762756705284;0,199951216578484;4,58679580688477;4,58679819107056;0,199951216578484;10,2598123550415;4,25128030776978;-4,30912160873413;-10,2588233947754;2,1261384972604E-5;0;0;5
